ticket,filename,path,size,date,author,description,status
5704,Screenshot.png,ticket/5704/Screenshot.png,22320,2019-11-21 08:51:38,Andrea.Bartolini,,ok
5707,ACST.svg,ticket/5707/ACST.svg,62800,2019-11-22 16:37:43,dietmarw,,ok
5707,ACST.svg.png,ticket/5707/ACST.svg.png,53332,2019-11-22 16:44:56,dietmarw,,ok
5707,ACST_Dymola.png,ticket/5707/ACST_Dymola.png,5815,2019-11-22 16:38:05,dietmarw,,ok
5707,ACST_OM.png,ticket/5707/ACST_OM.png,17014,2019-11-22 16:37:54,dietmarw,,ok
5707,AirCushionSurgeTank.svg,ticket/5707/AirCushionSurgeTank.svg,59662,2019-11-22 18:11:06,dietmarw,,ok
5711,Polyphase.mo,ticket/5711/Polyphase.mo,32656,2019-11-25 07:21:15,anonymous,Example that demonstrates the bug,ok
5716,Test.mo,ticket/5716/Test.mo,581,2019-11-26 10:45:22,Andrea.Bartolini,,ok
5718,RlsIdentifier.mo,ticket/5718/RlsIdentifier.mo,917,2019-12-01 18:48:46,casella,,ok
5718,code.tar.xz,ticket/5718/code.tar.xz,796,2019-11-30 23:02:38,anonymous,,ok
5718,test.mo,ticket/5718/test.mo,320,2019-12-01 18:49:07,casella,,ok
5720,OMInstallError.png,ticket/5720/OMInstallError.png,122613,2019-12-01 09:57:38,anonymous,,ok
5722,trace-config.txt,ticket/5722/trace-config.txt,16171,2019-12-04 07:25:01,anonymous,,ok
5722,trace.2.txt,ticket/5722/trace.2.txt,3728580,2019-12-04 07:24:04,anonymous,,ok
5722,trace.txt,ticket/5722/trace.txt,121779,2019-12-03 08:19:52,anonymous,Trace,ok
5727,Test.mo,ticket/5727/Test.mo,496139,2019-12-03 18:00:08,casella,Save Total model,ok
5727,test.mos,ticket/5727/test.mos,143,2019-12-03 17:59:25,casella,Test script,ok
5733,TestPackage.zip,ticket/5733/TestPackage.zip,1905,2019-12-05 13:58:27,anonymous,,ok
5742,OMEdit.zip,ticket/5742/OMEdit.zip,528283,2019-12-10 10:53:11,casella,,ok
5743,BouncingBallFMI20_ref.csv,ticket/5743/BouncingBallFMI20_ref.csv,30159,2019-12-10 17:50:21,AnHeuermann,Some exported CSV file from OMEdit for BouncingBall model,ok
5744,installed.png,ticket/5744/installed.png,57802,2020-07-11 20:09:46,Christian Kral,Modelica libraries installed under Linux Mint 20,ok
5770,TestTotal.mo,ticket/5770/TestTotal.mo,465772,2020-01-07 18:48:19,casella,,ok
5770,test.mos,ticket/5770/test.mos,136,2020-01-13 16:46:08,casella,,ok
5771,TestTotal.mo,ticket/5771/TestTotal.mo,465772,2020-01-07 19:10:26,casella,,ok
5771,Test_prof.json,ticket/5771/Test_prof.json,222002,2020-01-15 14:03:40,Karim.Abdelhak,--profiling=all,ok
5771,test.mos,ticket/5771/test.mos,136,2020-01-13 18:07:23,casella,,ok
5773,Dym.2.png,ticket/5773/Dym.2.png,43431,2020-01-08 13:48:05,ceraolo,,ok
5773,Dym.png,ticket/5773/Dym.png,43431,2020-01-08 13:47:00,ceraolo,,ok
5773,OM.png,ticket/5773/OM.png,57581,2020-01-08 13:46:49,ceraolo,,ok
5773,dialog_DYM.png,ticket/5773/dialog_DYM.png,32544,2020-01-08 15:02:07,ceraolo,,ok
5773,dialog_OM.png,ticket/5773/dialog_OM.png,32931,2020-01-08 15:02:20,ceraolo,,ok
5775,bug_combiTimeTable.zip,ticket/5775/bug_combiTimeTable.zip,1900384,2020-01-09 10:47:53,gerrer,"Contains the model simple.mo that loads a txt file, the corresponding FMU simple.mo, the scripts simulate_fmpy and simulate_pyfmi to simulate the FMU in Python using two different libraries, the file profil.txt that is loaded in the model, and the script  generate_txt_file used to create profil.txt",ok
5775,debug.2.zip,ticket/5775/debug.2.zip,4174681,2020-10-09 10:03:56,AnHeuermann,,ok
5775,debug.zip,ticket/5775/debug.zip,162,2020-10-09 09:51:17,AnHeuermann,,ok
5775,valgrind-out.txt,ticket/5775/valgrind-out.txt,64389,2020-10-09 11:28:39,AnHeuermann,Output from Valgrind,ok
5776,Package1.mo,ticket/5776/Package1.mo,4327,2020-01-09 10:48:54,ceraolo,,ok
5776,Package2.mo,ticket/5776/Package2.mo,43,2020-01-09 10:49:03,ceraolo,,ok
5777,TableIssue.mo,ticket/5777/TableIssue.mo,32785,2020-01-10 10:51:22,olivleno,,ok
5777,table_data.mat,ticket/5777/table_data.mat,5648,2020-01-10 10:51:45,olivleno,,ok
5777,table_data_even.mat,ticket/5777/table_data_even.mat,3100,2020-01-10 10:51:58,olivleno,,ok
5781,_002269 Ticket Modelica Omedit .jpg,ticket/5781/_002269 Ticket Modelica Omedit .jpg,91155,2020-03-26 11:31:56,Klaus74,,ok
5783,simple_phi_baseTotal_OM_BUG.mo,ticket/5783/simple_phi_baseTotal_OM_BUG.mo,402740,2020-01-13 10:44:39,filip.jezek,"Testing model, not working ATM. Requires Physiolibrary.",ok
5784,OMEditProblem.jpg,ticket/5784/OMEditProblem.jpg,568644,2020-01-13 14:29:24,asoppelsa,Screenshot of OM editor showing problem with text.,ok
5785,OMEdit_Crash.png,ticket/5785/OMEdit_Crash.png,81012,2020-01-13 16:10:06,AnHeuermann,Crash of OMEdit after error cathed by OMSimulator,ok
5785,OMEdit_Crash_2.png,ticket/5785/OMEdit_Crash_2.png,99366,2020-01-13 16:14:09,AnHeuermann,OMEdit crashes wile savig spp file,ok
5785,OMEdit_Logs.zip,ticket/5785/OMEdit_Logs.zip,331475,2020-01-14 10:11:05,AnHeuermann,Logs from OMEdit working directory,ok
5785,SimpleTest.fmu,ticket/5785/SimpleTest.fmu,607405,2020-01-15 11:20:20,AnHeuermann,My generated test FMU,ok
5788,TestIdentical.mo,ticket/5788/TestIdentical.mo,368,2020-05-25 20:55:45,casella,,ok
5789,OMEdit - OpenModelica Connection Editor 2020-01-16 14-29-40.mp4,ticket/5789/OMEdit - OpenModelica Connection Editor 2020-01-16 14-29-40.mp4,5805508,2020-01-16 13:46:00,AnHeuermann,Screencast of OMEdit usage,ok
5789,OMEdit-logs.zip,ticket/5789/OMEdit-logs.zip,351158,2020-01-16 13:45:13,AnHeuermann,Different logs from OMEdit,ok
5793,TestImportTypes.mo,ticket/5793/TestImportTypes.mo,493,2020-01-20 08:50:42,casella,,ok
5795,TestInitial.mo,ticket/5795/TestInitial.mo,399,2020-02-21 22:39:20,casella,,ok
5803,OM_problem_2.png,ticket/5803/OM_problem_2.png,200378,2020-01-24 13:24:03,pinard.amelie,Screenshot of what I get just before the crash,ok
5805,M1.log,ticket/5805/M1.log,1173471,2020-01-28 13:23:32,AnHeuermann,Log of simulation of M1,ok
5805,M2.log,ticket/5805/M2.log,1174046,2020-01-28 13:23:45,AnHeuermann,Log of simulation of M2,ok
5805,M3.log,ticket/5805/M3.log,1174612,2020-01-28 13:23:57,AnHeuermann,Log simulation M3,ok
5805,TestFailedHomotopy.mo,ticket/5805/TestFailedHomotopy.mo,1096,2020-01-28 12:20:09,casella,,ok
5806,TestLambda0DAEMode.mo,ticket/5806/TestLambda0DAEMode.mo,291,2020-01-28 21:54:28,casella,,ok
5807,TestInitStart.mo,ticket/5807/TestInitStart.mo,234,2020-01-29 00:18:11,casella,,ok
5807,TestInitStartEvaluate.mo,ticket/5807/TestInitStartEvaluate.mo,324,2020-01-29 00:20:08,casella,,ok
5808,OMEdit_4_relay_development.mo,ticket/5808/OMEdit_4_relay_development.mo,1844,2020-01-29 02:17:44,anonymous,a file showing the problem,ok
5808,md_filter.mo,ticket/5808/md_filter.mo,215,2020-01-29 02:18:21,mdonolo,a file needed for the other file,ok
5809,OMEDIT screenshot.png,ticket/5809/OMEDIT screenshot.png,46465,2020-01-31 14:30:50,ceraolo,,ok
5809,OMEDIT.png,ticket/5809/OMEDIT.png,46465,2020-01-31 14:28:14,ceraolo,,ok
5813,Aliases.mo,ticket/5813/Aliases.mo,2534,2020-01-31 11:17:34,casella,,ok
5815,Modelica.Blocks.Examples.PID_Controller_info.json,ticket/5815/Modelica.Blocks.Examples.PID_Controller_info.json,180070,2020-04-20 14:18:02,dersh,,ok
5815,Modelica.Blocks.Examples.PID_Controller_init.xml,ticket/5815/Modelica.Blocks.Examples.PID_Controller_init.xml,107281,2020-04-20 14:18:26,dersh,,ok
5815,Modelica.Blocks.Examples.PID_Controller_res.mat,ticket/5815/Modelica.Blocks.Examples.PID_Controller_res.mat,162942,2020-04-20 14:20:05,dersh,,ok
5815,Result.png,ticket/5815/Result.png,69270,2020-04-20 14:26:55,adeas31,,ok
5815,Screen Shot 2020-04-20 at 9.13.52 AM.png,ticket/5815/Screen Shot 2020-04-20 at 9.13.52 AM.png,1969715,2020-04-20 13:17:01,dersh,,ok
5815,omeditcommunication.log,ticket/5815/omeditcommunication.log,3330240,2020-04-20 13:22:32,dersh,,ok
5815,omscommunication.log,ticket/5815/omscommunication.log,1700,2020-04-20 13:22:46,dersh,,ok
5816,TestIconExtent.mo,ticket/5816/TestIconExtent.mo,2333,2020-01-31 15:04:09,casella,,ok
5817,InvSW.mo,ticket/5817/InvSW.mo,5392,2020-01-31 22:45:33,ceraolo,,ok
5817,InvSWaron.mo,ticket/5817/InvSWaron.mo,5648,2020-01-31 22:45:48,ceraolo,,ok
5817,InvSWaron2.mo,ticket/5817/InvSWaron2.mo,2797,2020-02-09 21:18:34,casella,,ok
5817,options.pdf,ticket/5817/options.pdf,120958,2020-02-10 18:14:57,ceraolo,,ok
5818,Test.mo,ticket/5818/Test.mo,131,2020-04-17 16:23:04,casella,,ok
5819,LotkeVolterra.mo,ticket/5819/LotkeVolterra.mo,757,2020-02-01 16:54:07,johti17,Model for which the results are now shown,ok
5819,OMEdit.zip,ticket/5819/OMEdit.zip,438328,2020-02-02 19:17:58,johti17,I think this should contain all the logs,ok
5819,OMSensresultmenu.PNG,ticket/5819/OMSensresultmenu.PNG,107321,2020-02-01 16:53:29,johti17,Menu that is lacking,ok
5819,beforeRunningSimulation.png,ticket/5819/beforeRunningSimulation.png,193163,2020-02-01 16:55:53,johti17,How LotkeVolvettera looks before running simulation,ok
5821,YD.Test.svg,ticket/5821/YD.Test.svg,20026,2020-02-02 00:35:45,adrpo,The graph of the system.,ok
5821,YD.mo,ticket/5821/YD.mo,7361,2020-02-01 19:44:20,anonymous,,ok
5824,ImportInitialValues.mo,ticket/5824/ImportInitialValues.mo,1740,2020-06-26 21:04:36,casella,,ok
5826,OMEdit-library-filter.png,ticket/5826/OMEdit-library-filter.png,22772,2020-02-04 09:30:37,adrpo,,ok
5828,NFApi-issues.pdf,ticket/5828/NFApi-issues.pdf,281358,2020-02-04 10:57:11,adrpo,,ok
5834,global_sum_test.mo,ticket/5834/global_sum_test.mo,912,2020-02-08 21:19:49,libor.kudela,MWE package,ok
5835,TestArrayRecords.mo,ticket/5835/TestArrayRecords.mo,540,2020-02-10 15:43:48,casella,,ok
5835,TestArrayRecords.mos,ticket/5835/TestArrayRecords.mos,202,2020-02-10 16:10:54,Karim.Abdelhak,,ok
5838,TestSmallRotations.mo,ticket/5838/TestSmallRotations.mo,1762,2020-02-13 23:45:00,dariomangoni,Mimial test,ok
5839,Test.mo,ticket/5839/Test.mo,1674,2021-07-21 17:36:08,ceraolo,,ok
5840,X.mo,ticket/5840/X.mo,212,2020-02-14 10:52:02,adeas31,,ok
5840,X.mos,ticket/5840/X.mos,80,2020-02-14 10:52:11,adeas31,,ok
5841,Windows.mo,ticket/5841/Windows.mo,2405,2020-02-14 15:50:15,ceraolo,,ok
5841,pictures.pdf,ticket/5841/pictures.pdf,310705,2020-02-15 09:09:20,ceraolo,,ok
5842,install-example.txt,ticket/5842/install-example.txt,2088,2020-02-14 14:44:11,anonymous,,ok
5847,InitializationInInitial.mo,ticket/5847/InitializationInInitial.mo,3251,2020-02-17 13:28:32,dariomangoni,Example package,ok
5849,Buck.mo,ticket/5849/Buck.mo,3668,2021-02-20 16:23:04,ceraolo,,ok
5849,Diagram1.png,ticket/5849/Diagram1.png,108744,2020-02-17 18:26:18,ceraolo,,ok
5849,Diagram2.png,ticket/5849/Diagram2.png,114232,2020-02-17 18:26:30,ceraolo,,ok
5849,Half.png,ticket/5849/Half.png,74108,2021-02-25 13:31:35,ceraolo,,ok
5849,RL.mo,ticket/5849/RL.mo,1925,2021-02-24 18:34:30,ceraolo,,ok
5849,Test.mo,ticket/5849/Test.mo,1674,2021-07-21 17:41:28,ceraolo,,ok
5849,after.png,ticket/5849/after.png,85392,2021-02-20 17:00:48,ceraolo,,ok
5849,asymmetric.png,ticket/5849/asymmetric.png,82269,2021-02-23 12:13:26,ceraolo,,ok
5849,before.png,ticket/5849/before.png,90175,2021-02-20 17:00:38,ceraolo,,ok
5852,newInstGetCommandLineOptions.zip,ticket/5852/newInstGetCommandLineOptions.zip,1074,2020-02-18 09:33:16,dariomangoni,Minimal example,ok
5853,grid.mo,ticket/5853/grid.mo,110524,2020-02-18 12:43:14,bode-h,"The Model ""network"" should be exported as an FMU with enabled directional derivates ",ok
5854,TestConvertStateSelectAttribute3.mo,ticket/5854/TestConvertStateSelectAttribute3.mo,3614,2020-02-19 09:54:28,dariomangoni,Almost minimal example,ok
5857,SignalGenerator.png,ticket/5857/SignalGenerator.png,39409,2020-02-19 21:16:37,dr.christian.kral,Comparison of signals between Dymola and OM,ok
5865,TestDaeMode.mo,ticket/5865/TestDaeMode.mo,705,2020-02-25 14:06:03,casella,,ok
5871,Test.zip,ticket/5871/Test.zip,1230,2020-02-28 21:39:22,Andrea.Bartolini,,ok
5871,after.png,ticket/5871/after.png,6775,2020-02-28 21:39:41,Andrea.Bartolini,,ok
5871,before.png,ticket/5871/before.png,6860,2020-02-28 21:39:32,Andrea.Bartolini,,ok
5871,script.mos,ticket/5871/script.mos,377,2020-03-09 10:10:11,adeas31,Unzip the Test.zip attachment and copy this script inside Test directory,ok
5872,arrows.pdf,ticket/5872/arrows.pdf,10635,2020-03-02 16:00:30,ceraolo,,ok
5875,bugreport_duplicate.PNG,ticket/5875/bugreport_duplicate.PNG,20972,2020-03-03 12:59:09,guenther.weidenholzer,"bugreport ""duplicate""",ok
5875,test.mo,ticket/5875/test.mo,68,2020-03-04 07:38:53,guenther.weidenholzer,Modelica File,ok
5876,TestPackage.mo,ticket/5876/TestPackage.mo,920,2020-03-03 13:24:56,casella,,ok
5877,grid.mo,ticket/5877/grid.mo,109452,2020-03-03 14:35:35,weber,grid.network should be exported as FMU,ok
5878,Bitmap-Dymola.png,ticket/5878/Bitmap-Dymola.png,91808,2020-03-03 18:03:39,adeas31,,ok
5878,Bitmap-OM.png,ticket/5878/Bitmap-OM.png,72831,2020-03-03 18:03:33,adeas31,,ok
5878,Bitmap.mo,ticket/5878/Bitmap.mo,3256,2020-03-03 18:03:26,adeas31,,ok
5880,script.mos,ticket/5880/script.mos,178,2020-03-05 14:23:08,adeas31,,ok
5886,Bug.mo,ticket/5886/Bug.mo,3377,2020-03-10 09:26:13,federico.terraneo,Code causing the compilation error,ok
5886,Bug2.mo,ticket/5886/Bug2.mo,3216,2020-03-13 09:59:42,federico.terraneo,Undetected index out of bounds,ok
5889,fmi_crash_example.zip,ticket/5889/fmi_crash_example.zip,18021,2020-03-11 15:20:17,silvano.seva,Source files,ok
5890,reference_input.csv,ticket/5890/reference_input.csv,117,2020-03-12 23:22:18,mwetter,,ok
5890,simulateCDL.py,ticket/5890/simulateCDL.py,483,2020-03-12 23:22:29,mwetter,,ok
5890,simulateCDL.sh,ticket/5890/simulateCDL.sh,129,2020-03-12 23:22:43,mwetter,,ok
5894,om.zip,ticket/5894/om.zip,519505,2020-03-24 10:48:24,gerrer,,ok
5895,Test.zip,ticket/5895/Test.zip,25597,2020-03-24 11:25:09,andrea.bartolini,,ok
5898,DirectoryFailures.zip,ticket/5898/DirectoryFailures.zip,1813,2020-03-25 11:27:29,dariomangoni,MinimalExample,ok
5903,P.mo,ticket/5903/P.mo,1187,2020-04-02 12:23:55,adeas31,,ok
5904,SHCLibrary.zip.gpg,ticket/5904/SHCLibrary.zip.gpg,22300,2020-04-02 14:29:51,anonymous,Confidential Test Library (to be used only for addressing the issues in the request),ok
5906,compilation error.txt,ticket/5906/compilation error.txt,10795,2020-04-06 07:16:45,sachin jadhav,compilation error,ok
5907,Screenshot from 2020-04-06 14-19-14.png,ticket/5907/Screenshot from 2020-04-06 14-19-14.png,8141,2020-04-06 12:23:34,Andrea.Bartolini,,ok
5908,Test.mo,ticket/5908/Test.mo,1165,2020-04-06 16:31:24,Andrea.Bartolini,,ok
5910,GTest.zip,ticket/5910/GTest.zip,3200,2020-04-07 15:00:40,dariomangoni,minimal example,ok
5911,P.mo,ticket/5911/P.mo,1623,2020-04-08 12:24:25,adeas31,,ok
5911,P.mos,ticket/5911/P.mos,162,2020-04-08 12:24:33,adeas31,,ok
5912,HeatedTank_2019.HeatedTank_with_failures.system.log,ticket/5912/HeatedTank_2019.HeatedTank_with_failures.system.log,29372,2020-04-20 10:22:08,olero,,ok
5912,HeatedTank_2019.v7.1_modes_def_exclusifs_ou_non.mo,ticket/5912/HeatedTank_2019.v7.1_modes_def_exclusifs_ou_non.mo,35331,2020-04-09 18:31:30,olero,,ok
5912,run2.mos,ticket/5912/run2.mos,1903,2020-04-09 18:31:43,olero,,ok
5912,run3.mos,ticket/5912/run3.mos,2023,2020-04-21 15:55:55,adeas31,,ok
5916,Testcase.zip,ticket/5916/Testcase.zip,1378,2020-04-16 14:57:39,florentine.rosiere,Testcase showing the issue,ok
5922,Alias_debug.mo,ticket/5922/Alias_debug.mo,241,2020-04-26 12:29:29,pierre.haessig,test model to see that y variable is not displayed in Transformational Debugger,ok
5923,test.mo,ticket/5923/test.mo,1102,2020-04-24 17:37:12,Andrea.Bartolini,,ok
5924,PMP_V16.mo,ticket/5924/PMP_V16.mo,31054,2020-04-25 06:40:21,ahaumer,Example for annotation(DynamicSelect),ok
5927,linearize_test.mos,ticket/5927/linearize_test.mos,502,2020-06-02 21:49:47,casella,,ok
5928,TestFixed.mo,ticket/5928/TestFixed.mo,438,2020-04-27 10:29:56,casella,,ok
5928,TestFixed_2.mo,ticket/5928/TestFixed_2.mo,538,2020-05-04 09:10:19,Karim.Abdelhak,,ok
5935,omeditcommands.mos,ticket/5935/omeditcommands.mos,617849,2020-05-04 10:30:13,olivleno,,ok
5935,omeditcommunication.log,ticket/5935/omeditcommunication.log,3078968,2020-05-04 10:30:02,olivleno,,ok
5935,openmodelica.stacktrace.OMEdit,ticket/5935/openmodelica.stacktrace.OMEdit,147871,2020-05-04 10:30:25,olivleno,,ok
5937,n3.zip,ticket/5937/n3.zip,98584,2020-05-06 12:50:14,lluc,"The model to run is NGenPV3, which depend on the other models also.",ok
5938,test_linearize.mos,ticket/5938/test_linearize.mos,391,2020-05-06 09:43:46,casella,,ok
5939,VariableFilterBroken.mo,ticket/5939/VariableFilterBroken.mo,24416,2020-05-06 14:26:00,christopher.schoelzel,variableFilter (n|an_nh)_(vc_v|naca_(i|E[1-4]|k_[1-4][1-4])) selects additional variables,ok
5939,VariableFilterWorking.mo,ticket/5939/VariableFilterWorking.mo,28074,2020-05-06 14:26:52,christopher.schoelzel,variableFilter (n|an_nh)_(vc_v|naca_(i|E[1-4]|k_[1-4][1-4])) only selects expected variables,ok
5949,BadClassDiagram.mo,ticket/5949/BadClassDiagram.mo,4203134,2020-05-11 15:38:34,adrpo,,ok
5951,omc_build_linux.log,ticket/5951/omc_build_linux.log,1274412,2020-05-11 16:13:38,niklwors,,ok
5952,Selection_2020-05-14-01.png,ticket/5952/Selection_2020-05-14-01.png,256348,2020-05-14 11:53:06,sjoelund.se,"Memory allocated for sorting+matching, sorted by ratio of master/1.13",ok
5952,matching.ods,ticket/5952/matching.ods,51984,2020-05-14 11:57:33,sjoelund.se,Raw data for sorting+matching times and allocations,ok
5960,LSPVPP.mo,ticket/5960/LSPVPP.mo,252595,2020-05-21 15:17:00,lluc,Package,ok
5960,error.JPG,ticket/5960/error.JPG,183978,2020-05-19 07:43:36,lluc,Error,ok
5966,EmbeddedFunctions.zip,ticket/5966/EmbeddedFunctions.zip,1980,2020-05-19 12:23:11,dariomangoni,MinimalExample,ok
5966,EmbeddedFunctions_default.zip,ticket/5966/EmbeddedFunctions_default.zip,2406,2020-05-20 12:24:08,dariomangoni,Example using default argument,ok
5971,Error3.PNG,ticket/5971/Error3.PNG,53736,2020-05-23 19:37:10,lluc,"Error installed without spaces, in C:/",ok
5971,TLM_error.PNG,ticket/5971/TLM_error.PNG,11246,2020-05-22 11:50:35,lluc,Scripting error,ok
5971,TLM_error2.PNG,ticket/5971/TLM_error2.PNG,128494,2020-05-22 11:51:01,lluc,Simulation window error,ok
5971,TLMlogfilemanager.txt,ticket/5971/TLMlogfilemanager.txt,406891,2020-05-27 19:33:19,lluc,manager,ok
5971,monitorlog.txt,ticket/5971/monitorlog.txt,2589,2020-05-27 19:37:38,lluc,monitor,ok
5972,DiagviewIssue.mo,ticket/5972/DiagviewIssue.mo,9058,2020-05-22 15:38:36,ceraolo,,ok
5972,display.png,ticket/5972/display.png,58199,2020-05-22 15:38:44,ceraolo,,ok
5978,FunctionPass3.zip,ticket/5978/FunctionPass3.zip,2790,2020-05-25 14:59:23,dariomangoni,minimal example,ok
5978,FunctionPass3_2.zip,ticket/5978/FunctionPass3_2.zip,1162810,2020-05-29 10:30:30,dariomangoni,new example,ok
5981,TestRedeclared.mo,ticket/5981/TestRedeclared.mo,350,2020-05-25 21:02:24,casella,,ok
5982,TestParameterIcon.mo,ticket/5982/TestParameterIcon.mo,641,2020-05-26 00:05:11,casella,,ok
5993,package.mo,ticket/5993/package.mo,1709,2020-05-30 16:28:46,anonymous,omlibrary\ModelicaAdditions 1.5\Blocks\package.mo ,ok
5998,Resistor.png,ticket/5998/Resistor.png,39348,2020-06-05 19:09:05,dr.christian.kral,"Searching for ""Resistor"" in the Libraries Browser",ok
6000,frame_model_pack.2.mo,ticket/6000/frame_model_pack.2.mo,13565,2020-06-07 17:29:30,timswait,frame model with capitalised classes still showing difference of treatment of keel and control frame.,ok
6000,frame_model_pack.mo,ticket/6000/frame_model_pack.mo,12580,2020-06-07 13:07:51,timswait,package containing frame_model and control_frame,ok
6000,scratch.mo,ticket/6000/scratch.mo,727,2020-06-07 13:08:31,timswait,demo file showing control_frame works fine by itself.,ok
6001,minimal.mos,ticket/6001/minimal.mos,619,2020-06-16 10:20:16,Karim.Abdelhak,,ok
6001,script.mos,ticket/6001/script.mos,201,2020-06-12 12:20:28,adeas31,,ok
6002,AixLib.Fluid.FMI.ExportContainers.Examples.FMUs.ThermalZone.fmu,ticket/6002/AixLib.Fluid.FMI.ExportContainers.Examples.FMUs.ThermalZone.fmu,11358424,2020-06-17 10:25:48,anonymous,OMC FMU,ok
6002,AixLib_Fluid_FMI_ExportContainers_Examples_FMUs_ThermalZone.fmu,ticket/6002/AixLib_Fluid_FMI_ExportContainers_Examples_FMUs_ThermalZone.fmu,1161998,2020-06-17 10:26:09,anonymous,Dymola FMU,ok
6002,Dymola_FMU_log.txt,ticket/6002/Dymola_FMU_log.txt,3676,2020-06-17 10:47:22,anonymous,"Output after running ""FMU_test.py"" with Dymola FMU",ok
6002,FMU_test.py,ticket/6002/FMU_test.py,360,2020-06-17 10:28:27,anonymous,Test that triggers error message with OMC-exported FMU,ok
6002,OMC_FMU_log.txt,ticket/6002/OMC_FMU_log.txt,2303,2020-06-17 10:46:56,anonymous,"Output after running ""FMU_test.py"" with OMC FMU",ok
6002,OM_FMI.PNG,ticket/6002/OM_FMI.PNG,58656,2020-06-17 10:24:48,anonymous,FMI settings used when exporting FMUs from OMC,ok
6003,Modelica_test.zip,ticket/6003/Modelica_test.zip,2438,2020-06-11 13:21:39,p.van.der.hulst,Demonstration of openmodelica generating erroneous code,ok
6011,TestReplaceablePar.mo,ticket/6011/TestReplaceablePar.mo,660,2020-06-15 14:58:15,casella,,ok
6012,TestReplaceablePar.mo,ticket/6012/TestReplaceablePar.mo,660,2020-06-15 15:07:26,casella,,ok
6013,TestReplaceablePaths.mo,ticket/6013/TestReplaceablePaths.mo,567,2020-06-15 15:09:43,casella,,ok
6019,TDMclock2.mo,ticket/6019/TDMclock2.mo,1685,2020-06-18 10:03:22,Paul van der Hulst,,ok
6019,plot.PNG,ticket/6019/plot.PNG,19781,2020-06-18 23:16:50,casella,,ok
6019,screenshot.png,ticket/6019/screenshot.png,118592,2020-06-18 10:04:21,Paul van der Hulst,Screenshot,ok
6021,Dymola.png,ticket/6021/Dymola.png,66007,2020-06-19 10:47:10,ceraolo,,ok
6021,OM 1920x1080.png,ticket/6021/OM 1920x1080.png,73531,2020-06-19 13:32:47,ceraolo,,ok
6021,OM 1920x1200.png,ticket/6021/OM 1920x1200.png,78457,2020-06-19 13:32:07,ceraolo,,ok
6021,OM 3480x2160.png,ticket/6021/OM 3480x2160.png,99613,2020-06-19 13:31:57,ceraolo,,ok
6021,OM.png,ticket/6021/OM.png,73531,2020-06-19 10:46:58,ceraolo,,ok
6021,OMEdit.png,ticket/6021/OMEdit.png,47814,2020-06-19 11:17:36,Karim.Abdelhak,OMEdit unbuntu,ok
6021,Screenshot_20200804_134808.png,ticket/6021/Screenshot_20200804_134808.png,60689,2020-08-04 11:49:23,sjoelund.se,OMEdit with user selecting a larger library icon size,ok
6026,Capture.JPG,ticket/6026/Capture.JPG,44361,2020-06-23 12:51:47,anonymous,,ok
6030,ParametersTest.zip,ticket/6030/ParametersTest.zip,1633,2020-06-24 09:22:15,adeas31,,ok
6030,test.mos,ticket/6030/test.mos,431,2020-06-24 10:15:01,Karim.Abdelhak,test with two different parameter values,ok
6030,test_2.mos,ticket/6030/test_2.mos,642,2020-06-24 11:09:31,Karim.Abdelhak,actual failing mos,ok
6032,Image.png,ticket/6032/Image.png,64385,2020-06-25 20:38:33,ceraolo,,ok
6037,om_setup_exp_issue.zip,ticket/6037/om_setup_exp_issue.zip,566874,2020-06-29 15:24:46,cla.gms,Logs,ok
6038,main.log.zip,ticket/6038/main.log.zip,892229,2020-06-29 18:44:23,dersh,,ok
6052,TestSingleLayer12over12.png,ticket/6052/TestSingleLayer12over12.png,269340,2020-07-13 09:10:55,Christian Kral,Screen shot of error message,ok
6053,SMEE_ShortCircuit2Ground.mo,ticket/6053/SMEE_ShortCircuit2Ground.mo,1291,2020-07-11 19:48:51,Christian Kral,Duplicate of SMEE_ShortCircuit2 with ground connection,ok
6053,SMEE_ShortCircuit2Ground.png,ticket/6053/SMEE_ShortCircuit2Ground.png,46842,2020-07-11 19:47:52,Christian Kral,Duplicate of SMEE_ShortCircuit2 with ground connection,ok
6054,TestActualStream.mo,ticket/6054/TestActualStream.mo,3124,2020-07-08 21:44:00,casella,,ok
6057,testcase.mo,ticket/6057/testcase.mo,1748,2020-07-16 12:18:20,federico.terraneo,test case,ok
6058,bug.png,ticket/6058/bug.png,7797,2020-07-17 14:14:35,federico.terraneo,,ok
6060,Test.mo,ticket/6060/Test.mo,1820,2020-07-21 13:39:31,ceraolo,,ok
6061,BipartiteGraph_CompleteDAE_EMPHYSIS_TestCases.M12_DiagnosisThrottleValve.Experiments.FaultyThrottleValveValidationResidualF2Free.graphml,ticket/6061/BipartiteGraph_CompleteDAE_EMPHYSIS_TestCases.M12_DiagnosisThrottleValve.Experiments.FaultyThrottleValveValidationResidualF2Free.graphml,341983,2020-07-21 13:43:41,olivleno,,ok
6063,2020-07-22_12h08_18.png,ticket/6063/2020-07-22_12h08_18.png,134659,2020-07-22 10:14:17,olivleno,,ok
6063,2020-07-22_12h09_14.png,ticket/6063/2020-07-22_12h09_14.png,146955,2020-07-22 10:14:30,olivleno,,ok
6071,FMUissue.mo,ticket/6071/FMUissue.mo,1766,2020-07-28 09:50:19,ceraolo,,ok
